"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
595,26349771,"deerhunter42us2002",0,213.50,"(PG) Chris Paul,(SG) Klay Thompson,(SF) LeBron James,(PF) Trevor Booker,(C) Andrew Bogut,(SF) Wilson Chandler,(SG) Gerald Green,(SG) Tony Allen"
595,26413505,"lkdogg",0,213.50,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Blake Griffin,(C) Alex Len,(PF) Markieff Morris,(PG) Chris Paul,(SG) Tony Allen"
595,26419419,"dbigornia",0,213.50,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Beno Udrih,(C) Spencer Hawes"
599,26403983,"lupka",0,213.25,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) LeBron James,(PF) Blake Griffin,(C) Anderson Varejao,(SF) Wilson Chandler,(SG) Gerald Green,(PG) Ramon Sessions"
599,26416432,"jdjr00008",0,213.25,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Trevor Booker,(C) Marc Gasol,(SF) Andre Iguodala,(PG) Ty Lawson,(SG) Tony Allen"
599,26435055,"Kingxerxes22",0,213.25,"(PG) Darren Collison,(SG) Tony Allen,(SF) Rudy Gay,(PF) Trevor Booker,(C) Anderson Varejao,(PF) Zach Randolph,(PG) Ty Lawson,(C) Marc Gasol"
599,26445213,"TheCO",0,213.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Isaiah Thomas,(SG) Gerald Green"
599,26445986,"XX1ST",0,213.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) DeAndre Jordan,(PF) Tristan Thompson,(SG) Tony Allen,(SG) Gerald Green"
599,26448702,"KaiBang",0,213.25,"(PG) Mike Conley,(SG) Eric Bledsoe,(SF) Shawn Marion,(PF) Kevin Love,(C) DeAndre Jordan,(SF) Matt Barnes,(PG) Kyrie Irving,(PG) Goran Dragic"
599,26449672,"rockingrick",0,213.25,"(PG) Trey Burke,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Leandro Barbosa,(PG) Kyrie Irving"
599,26449740,"rockingrick",0,213.25,"(PG) Trey Burke,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Leandro Barbosa,(PG) Kyrie Irving"
607,26445086,"helmdughelm",0,213.00,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Blake Griffin,(C) Andrew Bogut,(PF) Tristan Thompson,(SG) Tony Allen,(PF) Trevor Booker"
607,26446705,"acwang123",0,213.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Reggie Bullock,(PF) Marcus Morris,(C) Marc Gasol,(PF) Zach Randolph,(PG) Darren Collison,(SG) Courtney Lee"
609,26230879,"imdaman2323",0,212.75,"(PG) Kyrie Irving,(SG) Vince Carter,(SF) LeBron James,(PF) Tristan Thompson,(C) Marc Gasol,(SF) Andre Iguodala,(PG) Nate Robinson,(C) DeAndre Jordan"
609,26369870,"larvinmewis",0,212.75,"(PG) Mike Conley,(SG) Gerald Green,(SF) Andre Iguodala,(PF) Markieff Morris,(C) Alex Len,(PF) Kevin Love,(PG) Isaiah Thomas,(SF) LeBron James"
609,26411302,"jmartinez781",0,212.75,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Kevin Love,(C) Timofey Mozgov,(SF) Matt Barnes,(PG) Darren Collison,(SF) Harrison Barnes"
609,26446399,"motza8",0,212.75,"(PG) Darren Collison,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Kenneth Faried,(PG) Ty Lawson,(SG) Courtney Lee"
609,26446496,"lude2901",0,212.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Danilo Gallinari,(PF) Marcus Morris,(C) Anderson Varejao,(PF) Kevin Love,(PG) Stephen Curry,(C) Marc Gasol"
614,26391824,"h0rnet24",0,212.50,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Jamal Crawford,(SG) Dion Waiters"
614,26412973,"Ht4ksu",0,212.50,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Tony Allen,(PG) Trey Burke"
614,26448532,"allmbeagles",0,212.50,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Blake Griffin,(C) Andrew Bogut,(SF) Harrison Barnes,(PG) Isaiah Thomas,(SG) Tony Allen"
614,26450813,"gottacall",0,212.50,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Tristan Thompson,(C) Marc Gasol,(SF) Wilson Chandler,(PG) Goran Dragic,(PG) Trey Burke"
618,26253142,"reljack1800",0,212.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Kevin Love,(C) Enes Kanter,(PF) Markieff Morris,(PG) Isaiah Thomas,(SG) Jamal Crawford"
618,26349995,"blesson_96",0,212.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Kevin Love,(C) Marc Gasol,(SF) Omri Casspi,(SG) Jamal Crawford,(PF) Marcus Morris"
618,26369075,"zblack",0,212.25,"(PG) Trey Burke,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Alex Len,(PF) Zach Randolph,(SG) Courtney Lee,(PF) Kevin Love"
618,26441187,"dfitzjr83",0,212.25,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Marcus Morris,(SG) Gerald Green,(PF) Jason Thompson"
618,26446973,"Ballamike",0,212.25,"(PG) Chris Paul,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Kevin Love,(C) Alex Len,(SF) Shawn Marion,(SG) Jamal Crawford,(PG) Kyrie Irving"
618,26448890,"kevinsbacon03",0,212.25,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Shawn Marion,(PF) Kevin Love,(C) DeAndre Jordan,(PF) Trevor Booker,(PG) Mike Conley,(PF) David Lee"
624,26372167,"liljdude",0,212.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Kevin Love,(C) DeAndre Jordan,(PF) Trevor Booker,(SG) Jamal Crawford,(PG) Isaiah Thomas"
624,26397181,"mxmech",0,212.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Derrick Favors,(SG) Tony Allen,(PF) Marcus Morris"
624,26402046,"ChoppaStyle448",0,212.00,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) Alex Len,(PF) Jason Thompson,(SG) Klay Thompson,(C) DeMarcus Cousins"
624,26446909,"zperez1524",0,212.00,"(PG) Kyrie Irving,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Harrison Barnes,(PG) Goran Dragic,(PG) Ty Lawson"
624,26447394,"Richwhat",0,212.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Arron Afflalo,(PG) Beno Udrih"
624,26447745,"jbeven",0,212.00,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) LeBron James,(PF) Tristan Thompson,(C) Anderson Varejao,(PF) Markieff Morris,(SG) Tony Allen,(SG) Jamal Crawford"
624,26447978,"LorenzoStax",0,212.00,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) Andre Iguodala,(PF) Blake Griffin,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Chris Paul,(SF) Shawn Marion"
631,26238962,"urdreaming",0,211.75,"(PG) Darren Collison,(SG) Tony Allen,(SF) Gordon Hayward,(PF) Derrick Favors,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Isaiah Thomas,(SG) Arron Afflalo"
631,26241220,"jball5",0,211.75,"(PG) Darren Collison,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Blake Griffin,(C) Anderson Varejao,(SF) Andre Iguodala,(SG) Jamal Crawford,(SG) Klay Thompson"
631,26288604,"carl1984v",0,211.75,"(PG) Trey Burke,(SG) Dion Waiters,(SF) Harrison Barnes,(PF) Blake Griffin,(C) DeAndre Jordan,(SF) Rudy Gay,(SG) Ben McLemore,(C) Marc Gasol"
631,26297384,"Nikki1805",0,211.75,"(PG) Isaiah Thomas,(SG) Dion Waiters,(SF) Rudy Gay,(PF) Jason Thompson,(C) Enes Kanter,(PF) Derrick Favors,(PG) Darren Collison,(C) DeMarcus Cousins"
631,26409185,"Cright31",0,211.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Harrison Barnes,(SG) Gerald Green,(PF) Marcus Morris"
631,26448758,"bsillk03",0,211.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Harrison Barnes,(SG) Gerald Green,(PF) Marcus Morris"
631,26449118,"ahurst",0,211.75,"(PG) Kyrie Irving,(SG) Dion Waiters,(SF) Rudy Gay,(PF) Jason Thompson,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Ty Lawson,(SG) Jamal Crawford"
631,26450361,"burro",0,211.75,"(PG) Trey Burke,(SG) Eric Bledsoe,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Ty Lawson,(PF) Marcus Morris"
631,26450368,"Meximan0704",0,211.75,"(PG) Dante Exum,(SG) Klay Thompson,(SF) LeBron James,(PF) Markieff Morris,(C) Enes Kanter,(PF) Tristan Thompson,(PG) Isaiah Thomas,(SG) Eric Bledsoe"
640,26249416,"icehole3",0,211.50,"(PG) Trey Burke,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Andrew Bogut,(SF) Reggie Bullock,(PG) Isaiah Thomas,(C) DeMarcus Cousins"
640,26298297,"SuknToes",0,211.50,"(PG) Chris Paul,(SG) Gerald Green,(SF) LeBron James,(PF) Derrick Favors,(C) JaVale McGee,(SF) Andre Iguodala,(SG) Jamal Crawford,(PF) Marcus Morris"
640,26406954,"size69",0,211.50,"(PG) Stephen Curry,(SG) Tony Allen,(SF) Reggie Bullock,(PF) Kevin Love,(C) Anderson Varejao,(PF) Trevor Booker,(PG) Chris Paul,(C) Andrew Bogut"
640,26447214,"Champdigs44",0,211.50,"(PG) Isaiah Thomas,(SG) Alec Burks,(SF) Gordon Hayward,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) Shawn Marion,(PG) Trey Burke,(SG) Jamal Crawford"
640,26447725,"JaysYourLoss",0,211.50,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) LeBron James,(PF) Markieff Morris,(C) Marc Gasol,(PF) Tristan Thompson,(SG) Jamal Crawford,(PF) Marcus Morris"
640,26449365,"Dilbert29",0,211.50,"(PG) Kyrie Irving,(SG) Tony Allen,(SF) Rudy Gay,(PF) Markieff Morris,(C) DeAndre Jordan,(PF) Kenneth Faried,(PG) Goran Dragic,(SG) Gerald Green"
640,26449695,"cowboys2281",0,211.50,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Marc Gasol,(SF) Harrison Barnes,(SG) Vince Carter,(C) JaVale McGee"
647,26222003,"rinaki09",0,211.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) Alex Len,(SF) Gordon Hayward,(SG) Tony Allen,(C) DeMarcus Cousins"
647,26226915,"Ferguson7",0,211.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Andre Iguodala,(PF) Markieff Morris,(C) Marc Gasol,(PF) Tristan Thompson,(SG) Jamal Crawford,(SG) Eric Bledsoe"
647,26240740,"jmoore16",0,211.25,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Marreese Speights,(C) Andrew Bogut,(PF) Zach Randolph,(PG) Mike Conley,(PG) Isaiah Thomas"
647,26411208,"vanhornrf",0,211.25,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Reggie Bullock,(PF) Kevin Love,(C) Alex Len,(SF) Gordon Hayward,(PG) Isaiah Thomas,(SG) Courtney Lee"
647,26441978,"latonarocks",0,211.25,"(PG) Ty Lawson,(SG) Tony Allen,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Draymond Green,(SG) Dion Waiters,(SG) Klay Thompson"
647,26445827,"ghost1065",0,211.25,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Marcus Morris,(C) Andrew Bogut,(PF) Kenneth Faried,(PG) Isaiah Thomas,(C) Anderson Varejao"
647,26449066,"zamco17",0,211.25,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Draymond Green,(PF) Jason Thompson,(C) Andrew Bogut,(SF) Rudy Gay,(PG) Goran Dragic,(C) Timofey Mozgov"
647,26450403,"cnile86",0,211.25,"(PG) Darren Collison,(SG) Eric Bledsoe,(SF) Gordon Hayward,(PF) Zach Randolph,(C) JaVale McGee,(PF) Jason Thompson,(PG) Chris Paul,(SG) Courtney Lee"
647,26450930,"Chitila24",0,211.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) LeBron James,(PF) Markieff Morris,(C) Timofey Mozgov,(PF) Trevor Booker,(SG) Alec Burks,(C) Enes Kanter"
656,26338568,"2stepTomlin",0,211.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Courtney Lee,(PF) Jason Thompson"
656,26365770,"RLHe",0,211.00,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Andrew Bogut,(PF) Markieff Morris,(SG) Arron Afflalo,(SG) Alec Burks"
656,26374660,"cubbybear_17",0,211.00,"(PG) Ty Lawson,(SG) Ben McLemore,(SF) Rudy Gay,(PF) Kevin Love,(C) DeMarcus Cousins,(SF) Danilo Gallinari,(PG) Trey Burke,(PF) Jason Thompson"
656,26412829,"qdawg13",0,211.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Rudy Gay,(SG) Alec Burks,(PG) Trey Burke"
656,26449023,"mousahaddadin23",0,211.00,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Rudy Gay,(PF) Blake Griffin,(C) Andrew Bogut,(PF) Jason Thompson,(PG) Isaiah Thomas,(SG) Courtney Lee"
661,26323446,"jlm9561",0,210.75,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Enes Kanter,(PF) Markieff Morris,(PG) Isaiah Thomas,(PF) Trevor Booker"
661,26323448,"jlm9561",0,210.75,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Enes Kanter,(PF) Markieff Morris,(PG) Isaiah Thomas,(PF) Trevor Booker"
661,26348954,"DoggFetus",0,210.75,"(PG) Chris Paul,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Tristan Thompson,(SG) Gerald Green,(SG) Jamal Crawford"
661,26426073,"SPORTSGARAGE",0,210.75,"(PG) Isaiah Thomas,(SG) Eric Bledsoe,(SF) Rudy Gay,(PF) Tristan Thompson,(C) Andrew Bogut,(PF) Jason Thompson,(PG) Ty Lawson,(C) Marc Gasol"
661,26445356,"DoggFetus",0,210.75,"(PG) Chris Paul,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Tristan Thompson,(SG) Gerald Green,(SG) Jamal Crawford"
666,26302336,"rounders3456",0,210.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) LeBron James,(PF) Markieff Morris,(C) Anderson Varejao,(SF) Wilson Chandler,(PG) Isaiah Thomas,(SG) Tony Allen"
666,26428689,"russthabus26",0,210.50,"(PG) Darren Collison,(SG) Arron Afflalo,(SF) Rudy Gay,(PF) Kevin Love,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Alec Burks,(PF) Markieff Morris"
666,26429955,"soupster62",0,210.50,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Blake Griffin,(C) Alex Len,(SF) Wilson Chandler,(SG) Klay Thompson,(C) Anderson Varejao"
666,26447014,"iPaccagnini",0,210.50,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Rudy Gay,(PF) Markieff Morris,(C) Anderson Varejao,(SF) Andre Iguodala,(SG) Arron Afflalo,(PG) Darren Collison"
666,26450236,"esklaas600",0,210.50,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Omri Casspi,(PF) Trevor Booker,(C) Rudy Gobert,(PF) Zach Randolph,(SG) Klay Thompson,(PF) Kevin Love"
666,26451019,"Showtime905",0,210.50,"(PG) Trey Burke,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Blake Griffin,(C) JaVale McGee,(SF) Draymond Green,(PG) Ty Lawson,(SG) Tony Allen"
672,26233034,"mattn622",0,210.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Leandro Barbosa,(C) Andrew Bogut"
672,26297887,"Decepticon",0,210.25,"(PG) Darren Collison,(SG) Tony Allen,(SF) Gordon Hayward,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Jamal Crawford,(C) Anderson Varejao"
672,26376415,"Thatguy334",0,210.25,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(PF) Trevor Booker,(PG) Isaiah Thomas,(SG) Tony Allen"
672,26417827,"starkeyryan",0,210.25,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Kevin Love,(C) Enes Kanter,(PF) Jason Thompson,(SG) Jamal Crawford,(SG) Arron Afflalo"
672,26428731,"jameson",0,210.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Jamal Crawford,(PG) Isaiah Thomas"
672,26449025,"JaysYourLoss",0,210.25,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Marc Gasol,(PF) Zach Randolph,(SG) Jamal Crawford,(SG) Arron Afflalo"
678,26249970,"angleslam2",0,210.00,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Marcus Morris,(PG) Isaiah Thomas,(SF) Andre Iguodala"
678,26330587,"UKMonstars",0,210.00,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(PF) Marcus Morris,(PG) Isaiah Thomas,(C) Spencer Hawes"
678,26435111,"giorgio92",0,210.00,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Blake Griffin,(SG) Tony Allen,(SG) Courtney Lee"
678,26445785,"BryanK4",0,210.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Alec Burks,(PF) Marcus Morris"
682,26264453,"cantcatchabreak",0,209.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Alex Len,(PF) Derrick Favors,(SG) Klay Thompson,(SG) Alec Burks"
682,26424152,"JDofDC",0,209.75,"(PG) Trey Burke,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) Harrison Barnes,(PG) Darren Collison,(PF) Trevor Booker"
682,26445479,"Dunn2pac",0,209.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) LeBron James,(PF) Zach Randolph,(C) Alex Len,(PF) Marcus Morris,(SG) Gerald Green,(SG) Courtney Lee"
682,26446756,"SuperLowKey",0,209.75,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Markieff Morris,(C) Enes Kanter,(SF) Andre Iguodala,(SG) Jamal Crawford,(PF) Kenneth Faried"
682,26448898,"lnclass92",0,209.75,"(PG) Trey Burke,(SG) Courtney Lee,(SF) LeBron James,(PF) Blake Griffin,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Kyrie Irving,(SF) Matt Barnes"
682,26451053,"muohacedc",0,209.75,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) LeBron James,(PF) Kevin Love,(C) Anderson Varejao,(SF) Andre Iguodala,(SG) Gerald Green,(C) JaVale McGee"
688,26422890,"MafiaDon1964",0,209.50,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Reggie Bullock,(PF) Trevor Booker,(C) Marc Gasol,(SF) Gordon Hayward,(PG) Chris Paul,(SG) Gerald Green"
688,26444079,"smithsmitty28",0,209.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Kevin Love,(C) Anderson Varejao,(SF) Rudy Gay,(SG) Tony Allen,(C) Marc Gasol"
688,26445614,"RANDSARA17",0,209.50,"(PG) Stephen Curry,(SG) Tony Allen,(SF) LeBron James,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(SG) Gerald Green,(PF) Marcus Morris"
688,26449214,"JaysYourLoss",0,209.50,"(PG) Beno Udrih,(SG) Vince Carter,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Kevin Love,(PG) Chris Paul,(SF) Shawn Marion"
692,26247718,"CubbyBayer",0,209.25,"(PG) Chris Paul,(SG) Gerald Green,(SF) Harrison Barnes,(PF) Markieff Morris,(C) Marc Gasol,(PF) Zach Randolph,(PG) Isaiah Thomas,(SG) Arron Afflalo"
692,26447304,"jjpetey45",0,209.25,"(PG) Darren Collison,(SG) Alec Burks,(SF) Wilson Chandler,(PF) Tristan Thompson,(C) DeMarcus Cousins,(PF) Trevor Booker,(PG) Chris Paul,(SG) Tony Allen"
692,26448824,"jmigs",0,209.25,"(PG) Isaiah Thomas,(SG) Eric Bledsoe,(SF) Omri Casspi,(PF) Kevin Love,(C) Marc Gasol,(PF) Marcus Morris,(PG) Chris Paul,(SG) Gerald Green"
692,26449422,"kiddie36",0,209.25,"(PG) Kyrie Irving,(SG) Courtney Lee,(SF) Andre Iguodala,(PF) Kevin Love,(C) Marc Gasol,(PF) Zach Randolph,(SG) Tony Allen,(PG) Trey Burke"
696,26308754,"riceplatter",0,209.00,"(PG) Trey Burke,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) Gordon Hayward,(PG) Dante Exum,(PF) Trevor Booker"
696,26412129,"Cright31",0,209.00,"(PG) Kyrie Irving,(SG) Dion Waiters,(SF) Rudy Gay,(PF) Jason Thompson,(C) DeMarcus Cousins,(SF) Wilson Chandler,(PG) Ty Lawson,(PG) Trey Burke"
696,26445036,"Griede17",0,209.00,"(PG) Ty Lawson,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Andrew Bogut,(PF) Marcus Morris,(SG) Alec Burks,(PF) Markieff Morris"
696,26447700,"Siegek",0,209.00,"(PG) Ty Lawson,(SG) Dion Waiters,(SF) Rudy Gay,(PF) Jason Thompson,(C) DeMarcus Cousins,(SF) Wilson Chandler,(PG) Trey Burke,(PG) Kyrie Irving"
696,26450944,"dcfantasysports",0,209.00,"(PG) Kyrie Irving,(SG) Dion Waiters,(SF) Rudy Gay,(PF) Jason Thompson,(C) DeMarcus Cousins,(SF) Wilson Chandler,(PG) Ty Lawson,(PG) Trey Burke"
701,26237136,"RIP2THECOMPETITION",0,208.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Enes Kanter,(PF) Markieff Morris,(PG) Darren Collison,(PG) Goran Dragic"
701,26446144,"jmigs",0,208.75,"(PG) Stephen Curry,(SG) Gerald Green,(SF) LeBron James,(PF) Trevor Booker,(C) Enes Kanter,(PF) Jason Thompson,(PG) Chris Paul,(PF) Marcus Morris"
701,26446780,"treschooch",0,208.75,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Marc Gasol,(SF) Wilson Chandler,(PG) Mike Conley,(PG) Goran Dragic"
701,26449730,"bneal123741",0,208.75,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) LeBron James,(PF) Marcus Morris,(C) Alex Len,(SF) Reggie Bullock,(SG) Tony Allen,(C) DeMarcus Cousins"
705,26368297,"cheeselogdotcom",0,208.50,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Alex Len,(PF) Marcus Morris,(PG) Darren Collison,(PG) Mike Conley"
705,26382506,"sofi",0,208.50,"(PG) Darren Collison,(SG) Quincy Pondexter,(SF) Omri Casspi,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Nate Robinson,(PG) Stephen Curry"
705,26445801,"mumby23",0,208.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) LeBron James,(PF) Markieff Morris,(C) Marc Gasol,(SF) Matt Barnes,(PG) Trey Burke,(SF) Andre Iguodala"
705,26449395,"DaRaidazz",0,208.50,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeAndre Jordan,(PF) Marcus Morris,(PG) Darren Collison,(C) Enes Kanter"
705,26450750,"jadedj26",0,208.50,"(PG) Chris Paul,(SG) Arron Afflalo,(SF) Andre Iguodala,(PF) Kenneth Faried,(C) Marc Gasol,(SF) Draymond Green,(PG) Isaiah Thomas,(C) Anderson Varejao"
710,26272926,"krich1187",0,208.25,"(PG) Chris Paul,(SG) Klay Thompson,(SF) LeBron James,(PF) Carl Landry,(C) Rudy Gobert,(PF) Blake Griffin,(PG) Beno Udrih,(SF) Omri Casspi"
710,26296897,"utwistedme",0,208.25,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Zach Randolph,(PG) Darren Collison,(C) JaVale McGee"
710,26444514,"1texan1",0,208.25,"(PG) Chris Paul,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Darren Collison,(SG) Gerald Green"
710,26446292,"BigD888",0,208.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Spencer Hawes,(SF) Gordon Hayward,(SG) Jamal Crawford,(PF) Marcus Morris"
